,vol_req,seed,dU11,dU12,dU21,dU22
3120,0.4,40.0,-0.1799,0.0545,0.0545,0.0827
3121,0.4,40.0,0.3432,-0.0711,-0.0711,0.4616
3122,0.4,40.0,0.3138,0.2699,0.2699,0.4588
3123,0.4,40.0,-0.0462,-0.0612,-0.0612,0.6618
3124,0.4,40.0,-0.0255,-0.1665,-0.1665,0.0268
3125,0.4,40.0,0.6041,-0.0063,-0.0063,0.554
3126,0.4,40.0,0.3586,0.1341,0.1341,0.0468
3127,0.4,40.0,0.2713,-0.0547,-0.0547,0.224
3128,0.4,40.0,0.1542,0.0301,0.0301,0.0637
3129,0.4,40.0,0.6814,-0.114,-0.114,0.4977
3130,0.4,40.0,0.3321,0.3454,0.3454,0.0971
3131,0.4,40.0,0.4065,-0.0081,-0.0081,-0.1993
3132,0.4,40.0,-0.0846,0.0031,0.0031,-0.0844
3133,0.4,40.0,0.6908,0.0602,0.0602,0.3542
3134,0.4,40.0,0.252,0.0298,0.0298,0.3282
3135,0.4,40.0,0.1681,-0.2077,-0.2077,0.4353
3136,0.4,40.0,0.0304,0.0071,0.0071,0.0461
3137,0.4,40.0,0.4375,-0.1731,-0.1731,0.6041
3138,0.4,40.0,0.2086,0.4299,0.4299,0.3087
3139,0.4,40.0,-0.0816,-0.0516,-0.0516,0.3808
3140,0.4,40.0,-0.1608,-0.0402,-0.0402,-0.1441
3141,0.4,40.0,0.3246,0.0133,0.0133,0.5885
3142,0.4,40.0,0.4404,0.0532,0.0532,0.2277
3143,0.4,40.0,0.4694,-0.1301,-0.1301,0.2256
3144,0.4,40.0,0.1563,0.1261,0.1261,-0.1858
3145,0.4,40.0,0.4445,-0.0174,-0.0174,0.4241
3146,0.4,40.0,0.3342,0.2441,0.2441,0.2942
3147,0.4,40.0,0.599,-0.1421,-0.1421,-0.1314
3148,0.4,40.0,0.0714,-0.0892,-0.0892,-0.0012
3149,0.4,40.0,0.6597,0.0047,0.0047,0.5635
3150,0.4,40.0,-0.0173,0.0849,0.0849,0.2816
3151,0.4,40.0,0.1221,-0.0744,-0.0744,0.2283
3152,0.4,40.0,0.0278,0.058,0.058,0.0847
3153,0.4,40.0,0.2778,-0.0081,-0.0081,0.2949
3154,0.4,40.0,0.1675,0.0472,0.0472,0.6337
3155,0.4,40.0,0.256,-0.3038,-0.3038,0.3222
3156,0.4,40.0,-0.1394,-0.0141,-0.0141,0.0995
3157,0.4,40.0,0.602,-0.0677,-0.0677,0.5733
3158,0.4,40.0,0.289,0.2116,0.2116,-0.104
3159,0.4,40.0,0.4728,-0.0566,-0.0566,0.2365
3160,0.4,40.0,0.1574,-0.051,-0.051,0.2168
3161,0.4,40.0,0.5489,-0.0251,-0.0251,0.4784
3162,0.4,40.0,0.5887,0.1314,0.1314,-0.0545
3163,0.4,40.0,0.0892,-0.2899,-0.2899,0.0389
3164,0.4,40.0,-0.1429,0.001,0.001,-0.1164
3165,0.4,40.0,0.631,0.1445,0.1445,0.5159
3166,0.4,40.0,0.124,0.1275,0.1275,0.3089
3167,0.4,40.0,0.0781,-0.183,-0.183,0.6941
3168,0.4,40.0,-0.0772,0.0795,0.0795,-0.0789
3169,0.4,40.0,0.398,-0.0078,-0.0078,0.3479
3170,0.4,40.0,0.6661,0.2219,0.2219,0.0906
3171,0.4,40.0,0.5063,-0.3406,-0.3406,0.0856
3172,0.4,40.0,0.1704,-0.1145,-0.1145,-0.208
3173,0.4,40.0,0.5838,0.0371,0.0371,0.5277
3174,0.4,40.0,0.1108,0.2815,0.2815,0.2909
3175,0.4,40.0,0.1551,-0.0019,-0.0019,0.3366
3176,0.4,40.0,0.1488,0.0782,0.0782,0.1783
3177,0.4,40.0,0.407,-0.0346,-0.0346,0.6391
3178,0.4,40.0,-0.1524,0.2497,0.2497,0.4212
3179,0.4,40.0,0.0277,-0.2652,-0.2652,0.2691
3180,0.4,40.0,-0.015,0.0096,0.0096,-0.0562
3181,0.4,40.0,0.3174,0.1455,0.1455,0.5754
3182,0.4,40.0,0.2155,0.0522,0.0522,0.1853
3183,0.4,40.0,0.578,-0.0425,-0.0425,0.1037
3184,0.4,40.0,0.0732,-0.0167,-0.0167,0.1748
3185,0.4,40.0,0.455,-0.1608,-0.1608,0.4499
3186,0.4,40.0,0.5152,0.3041,0.3041,0.1436
3187,0.4,40.0,0.252,-0.0949,-0.0949,-0.0031
3188,0.4,40.0,-0.2087,0.0123,0.0123,-0.1898
3189,0.4,40.0,0.5279,0.0165,0.0165,0.4758
3190,0.4,40.0,0.115,0.0001,0.0001,0.4277
3191,0.4,40.0,0.3737,-0.2219,-0.2219,0.5121
3192,0.4,40.0,-0.0594,0.0315,0.0315,0.1683
3193,0.4,40.0,0.4193,0.043,0.043,0.4037
3194,0.4,40.0,0.3306,0.1522,0.1522,0.4719
3195,0.4,40.0,-0.117,-0.2534,-0.2534,0.4427
3196,0.4,40.0,-0.0478,-0.0426,-0.0426,0.027
3197,0.4,40.0,0.7271,-0.003,-0.003,0.7135
3198,0.4,40.0,0.3214,0.0436,0.0436,-0.1221
3199,0.4,40.0,0.2928,-0.1841,-0.1841,0.1847
3200,0.4,40.0,0.0569,-0.0345,-0.0345,0.1218
3201,0.4,40.0,0.5623,-0.0572,-0.0572,0.3343
3202,0.4,40.0,0.7138,0.0374,0.0374,-0.035
3203,0.4,40.0,0.1414,-0.1674,-0.1674,0.0724
3204,0.4,40.0,-0.2242,0.0007,0.0007,-0.2176
3205,0.4,40.0,0.5213,0.0503,0.0503,0.5097
3206,0.4,40.0,0.1831,0.174,0.174,0.3509
3207,0.4,40.0,0.2375,-0.1552,-0.1552,0.5784
3208,0.4,40.0,-0.0556,0.1341,0.1341,0.1366
3209,0.4,40.0,0.416,0.0257,0.0257,0.3259
3210,0.4,40.0,0.2052,0.0158,0.0158,0.5348
3211,0.4,40.0,0.039,-0.3259,-0.3259,0.3028
3212,0.4,40.0,-0.0355,-0.0098,-0.0098,0.015
3213,0.4,40.0,0.6977,-0.0137,-0.0137,0.6955
3214,0.4,40.0,0.1779,0.208,0.208,-0.0678
3215,0.4,40.0,0.3515,-0.0911,-0.0911,0.1054
3216,0.4,40.0,0.0847,0.0544,0.0544,-0.1432
3217,0.4,40.0,0.3869,-0.0591,-0.0591,0.2776
3218,0.4,40.0,0.4094,0.2924,0.2924,0.2843
3219,0.4,40.0,0.7389,-0.0446,-0.0446,-0.0054
3220,0.4,40.0,0.065,-0.1907,-0.1907,0.0228
3221,0.4,40.0,0.5103,-0.0044,-0.0044,0.5535
3222,0.4,40.0,-0.0253,0.1707,0.1707,0.337
3223,0.4,40.0,0.2755,-0.0469,-0.0469,0.3213
3224,0.4,40.0,0.1084,0.012,0.012,0.1489
3225,0.4,40.0,0.5299,-0.0715,-0.0715,0.6334
3226,0.4,40.0,0.0588,0.3716,0.3716,0.3555
3227,0.4,40.0,-0.234,-0.0286,-0.0286,0.4952
3228,0.4,40.0,-0.0621,-0.0515,-0.0515,-0.0531
3229,0.4,40.0,0.3249,0.0812,0.0812,0.7209
3230,0.4,40.0,0.3329,0.0526,0.0526,0.1845
3231,0.4,40.0,0.457,-0.2605,-0.2605,0.1544
3232,0.4,40.0,-0.0535,0.0007,0.0007,0.0248
3233,0.4,40.0,0.3341,0.0505,0.0505,0.302
3234,0.4,40.0,0.2649,0.2327,0.2327,0.6182
3235,0.4,40.0,-0.0602,-0.1827,-0.1827,0.5413
3236,0.4,40.0,-0.1564,-0.1352,-0.1352,0.0112
3237,0.4,40.0,0.6503,-0.0139,-0.0139,0.6143
3238,0.4,40.0,0.4575,0.1051,0.1051,-0.2251
3239,0.4,40.0,0.2931,-0.1606,-0.1606,0.2901
3240,0.4,40.0,0.2204,0.0027,0.0027,0.19
3241,0.4,40.0,0.4585,-0.0603,-0.0603,0.4238
3242,0.4,40.0,0.4177,0.2352,0.2352,-0.0002
3243,0.4,40.0,0.3117,-0.0993,-0.0993,-0.1132
3244,0.4,40.0,-0.1251,0.0668,0.0668,-0.0642
3245,0.4,40.0,0.6042,0.078,0.078,0.4254
3246,0.4,40.0,0.0079,0.0393,0.0393,0.2718
3247,0.4,40.0,0.3554,-0.2792,-0.2792,0.4601
3248,0.4,40.0,0.0493,0.0218,0.0218,0.0629
3249,0.4,40.0,0.2991,-0.0003,-0.0003,0.723
3250,0.4,40.0,-0.0752,0.2134,0.2134,0.6012
3251,0.4,40.0,0.0367,-0.1927,-0.1927,0.3323
3252,0.4,40.0,-0.1526,-0.0258,-0.0258,-0.0831
3253,0.4,40.0,0.411,0.0815,0.0815,0.5105
3254,0.4,40.0,0.3217,0.0989,0.0989,0.3184
3255,0.4,40.0,0.527,-0.0521,-0.0521,0.2111
3256,0.4,40.0,0.0304,0.1793,0.1793,-0.0756
3257,0.4,40.0,0.4833,-0.0035,-0.0035,0.4484
3258,0.4,40.0,0.5718,0.0961,0.0961,0.1382
3259,0.4,40.0,0.5368,-0.33,-0.33,-0.041
3260,0.4,40.0,0.1456,-0.0907,-0.0907,-0.0554
3261,0.4,40.0,0.6697,0.0295,0.0295,0.6425
3262,0.4,40.0,0.1235,0.1751,0.1751,0.1875
3263,0.4,40.0,0.0582,-0.0326,-0.0326,0.2917
3264,0.4,40.0,-0.1025,0.1532,0.1532,-0.0851
3265,0.4,40.0,0.3462,-0.0167,-0.0167,0.4391
3266,0.4,40.0,0.137,0.1771,0.1771,0.6425
3267,0.4,40.0,0.1032,-0.3191,-0.3191,0.4582
3268,0.4,40.0,-0.1763,-0.0805,-0.0805,0.1237
3269,0.4,40.0,0.583,-0.0004,-0.0004,0.5826
3270,0.4,40.0,0.2772,0.233,0.233,0.1011
3271,0.4,40.0,0.2547,-0.0035,-0.0035,0.1587
3272,0.4,40.0,0.1141,0.0909,0.0909,0.0883
3273,0.4,40.0,0.6988,-0.0351,-0.0351,0.4174
3274,0.4,40.0,0.4517,0.2464,0.2464,-0.065
3275,0.4,40.0,0.2478,-0.2561,-0.2561,-0.0142
3276,0.4,40.0,-0.0985,0.0124,0.0124,-0.0516
3277,0.4,40.0,0.62,0.1164,0.1164,0.3909
3278,0.4,40.0,0.2387,0.0526,0.0526,0.2633
3279,0.4,40.0,0.0904,-0.0267,-0.0267,0.5135
3280,0.4,40.0,0.2248,-0.0203,-0.0203,0.1177
3281,0.4,40.0,0.4007,-0.1372,-0.1372,0.4176
3282,0.4,40.0,0.1106,0.3057,0.3057,0.4468
3283,0.4,40.0,0.0036,-0.1132,-0.1132,0.3388
3284,0.4,40.0,-0.127,0.0029,0.0029,-0.1309
3285,0.4,40.0,0.4416,0.0229,0.0229,0.5232
3286,0.4,40.0,0.384,0.009,0.009,0.0409
3287,0.4,40.0,0.5696,-0.2363,-0.2363,0.395
3288,0.4,40.0,0.1348,0.0185,0.0185,-0.0266
3289,0.4,40.0,0.3714,0.0977,0.0977,0.3976
3290,0.4,40.0,0.4998,0.197,0.197,0.2946
3291,0.4,40.0,0.4923,-0.2959,-0.2959,-0.1039
3292,0.4,40.0,0.0778,-0.0823,-0.0823,-0.0825
3293,0.4,40.0,0.7215,0.0106,0.0106,0.6797
3294,0.4,40.0,-0.2129,0.041,0.041,0.3583
3295,0.4,40.0,0.1935,-0.221,-0.221,0.2987
3296,0.4,40.0,0.0198,-0.0154,-0.0154,0.057
3297,0.4,40.0,0.5473,-0.1269,-0.1269,0.4394
3298,0.4,40.0,0.3339,0.4813,0.4813,0.1762
3299,0.4,40.0,0.4507,-0.0736,-0.0736,-0.0898
3300,0.4,40.0,-0.1197,-0.0965,-0.0965,-0.1704
3301,0.4,40.0,0.5995,0.025,0.025,0.2753
3302,0.4,40.0,0.1405,0.0724,0.0724,0.4725
3303,0.4,40.0,0.2181,-0.1629,-0.1629,0.4929
3304,0.4,40.0,-0.1298,0.1313,0.1313,0.1938
3305,0.4,40.0,0.3934,0.003,0.003,0.3895
3306,0.4,40.0,0.2547,0.2369,0.2369,0.2714
3307,0.4,40.0,-0.1311,-0.1386,-0.1386,0.6931
3308,0.4,40.0,0.0704,-0.1019,-0.1019,0.1411
3309,0.4,40.0,0.528,0.0028,0.0028,0.6556
3310,0.4,40.0,0.2319,0.1012,0.1012,-0.0846
3311,0.4,40.0,0.2836,-0.0871,-0.0871,0.1448
3312,0.4,40.0,0.0237,0.0699,0.0699,-0.037
3313,0.4,40.0,0.3484,-0.0228,-0.0228,0.2953
3314,0.4,40.0,0.6665,0.0521,0.0521,0.2515
3315,0.4,40.0,0.3044,-0.2976,-0.2976,0.2115
3316,0.4,40.0,0.0556,-0.0197,-0.0197,-0.1731
3317,0.4,40.0,0.6201,-0.0973,-0.0973,0.6722
3318,0.4,40.0,-0.0414,0.2217,0.2217,0.3288
3319,0.4,40.0,0.2193,-0.0399,-0.0399,0.411
3320,0.4,40.0,0.1636,0.0129,0.0129,0.1802
3321,0.4,40.0,0.4803,-0.0412,-0.0412,0.5854
3322,0.4,40.0,0.0029,0.0982,0.0982,0.555
3323,0.4,40.0,0.038,-0.2559,-0.2559,0.0586
3324,0.4,40.0,-0.0738,0.0016,0.0016,-0.2012
3325,0.4,40.0,0.5659,0.1033,0.1033,0.6358
3326,0.4,40.0,0.2739,0.0859,0.0859,0.135
3327,0.4,40.0,0.6094,-0.175,-0.175,0.0852
3328,0.4,40.0,0.077,-0.0286,-0.0286,0.0532
3329,0.4,40.0,0.3534,-0.1115,-0.1115,0.6197
3330,0.4,40.0,-0.1844,0.1166,0.1166,0.6927
3331,0.4,40.0,0.1619,-0.277,-0.277,0.2562
3332,0.4,40.0,-0.2086,-0.0157,-0.0157,-0.013
3333,0.4,40.0,0.4045,0.1315,0.1315,0.4719
3334,0.4,40.0,0.4136,0.1177,0.1177,0.2127
3335,0.4,40.0,0.5814,-0.0814,-0.0814,0.202
3336,0.4,40.0,0.1325,0.1504,0.1504,-0.0664
3337,0.4,40.0,0.4223,0.0029,0.0029,0.4296
3338,0.4,40.0,0.5302,0.0793,0.0793,0.0689
3339,0.4,40.0,0.3014,-0.4606,-0.4606,0.2743
3340,0.4,40.0,0.2426,-0.0056,-0.0056,-0.0452
3341,0.4,40.0,0.6371,0.0536,0.0536,0.5992
3342,0.4,40.0,-0.0133,0.1468,0.1468,0.2174
3343,0.4,40.0,0.091,-0.0791,-0.0791,0.335
3344,0.4,40.0,-0.0895,0.0715,0.0715,0.0784
3345,0.4,40.0,0.2798,-0.031,-0.031,0.3072
3346,0.4,40.0,0.3999,0.2186,0.2186,0.4653
3347,0.4,40.0,0.0082,-0.0661,-0.0661,0.5219
3348,0.4,40.0,-0.0895,-0.0867,-0.0867,-0.042
3349,0.4,40.0,0.7159,-0.0176,-0.0176,0.5034
3350,0.4,40.0,0.3743,0.1123,0.1123,-0.1559
3351,0.4,40.0,0.3624,-0.0585,-0.0585,0.2659
3352,0.4,40.0,0.1424,0.0054,0.0054,0.1288
3353,0.4,40.0,0.548,-0.0342,-0.0342,0.5044
3354,0.4,40.0,0.2929,0.321,0.321,0.2633
3355,0.4,40.0,0.2568,-0.0845,-0.0845,-0.2285
3356,0.4,40.0,-0.1865,0.0614,0.0614,-0.1458
3357,0.4,40.0,0.7446,0.0044,0.0044,0.459
3358,0.4,40.0,0.089,0.0805,0.0805,0.3334
3359,0.4,40.0,0.1252,-0.2386,-0.2386,0.5162
3360,0.4,40.0,0.0098,0.0406,0.0406,-0.2109
3361,0.4,40.0,0.4221,-0.056,-0.056,0.4164
3362,0.4,40.0,0.5695,0.268,0.268,0.2672
3363,0.4,40.0,0.6079,-0.2269,-0.2269,-0.0484
3364,0.4,40.0,0.0849,-0.165,-0.165,-0.1358
3365,0.4,40.0,0.6173,0.0002,0.0002,0.6167
3366,0.4,40.0,-0.0297,0.0169,0.0169,0.4806
3367,0.4,40.0,0.1866,-0.0695,-0.0695,0.2401
3368,0.4,40.0,0.0455,0.0219,0.0219,0.2258
3369,0.4,40.0,0.5338,-0.1711,-0.1711,0.5845
3370,0.4,40.0,0.0515,0.2956,0.2956,0.3491
3371,0.4,40.0,-0.0487,-0.195,-0.195,0.3552
3372,0.4,40.0,-0.0349,0.0138,0.0138,-0.0623
3373,0.4,40.0,0.3856,0.059,0.059,0.6112
3374,0.4,40.0,0.2695,0.0026,0.0026,0.2302
3375,0.4,40.0,0.3777,-0.2091,-0.2091,0.2829
3376,0.4,40.0,0.139,-0.056,-0.056,0.1466
3377,0.4,40.0,0.5072,-0.0361,-0.0361,0.3135
3378,0.4,40.0,0.6034,0.2175,0.2175,-0.0319
3379,0.4,40.0,0.2379,-0.1716,-0.1716,0.0517
3380,0.4,40.0,-0.1625,-0.0016,-0.0016,-0.1684
3381,0.4,40.0,0.5172,0.0597,0.0597,0.4338
3382,0.4,40.0,0.1433,0.1879,0.1879,0.2795
3383,0.4,40.0,0.1953,-0.0147,-0.0147,0.7003
3384,0.4,40.0,0.0335,0.1083,0.1083,0.0612
3385,0.4,40.0,0.4378,0.021,0.021,0.2589
3386,0.4,40.0,0.2049,0.155,0.155,0.521
3387,0.4,40.0,0.0102,-0.3463,-0.3463,0.3767
3388,0.4,40.0,-0.0734,-0.0372,-0.0372,0.0704
3389,0.4,40.0,0.6551,0.0175,0.0175,0.6889
3390,0.4,40.0,0.1162,0.2869,0.2869,-0.0241
3391,0.4,40.0,0.4425,-0.026,-0.026,0.0633
3392,0.4,40.0,0.0269,0.0342,0.0342,0.0047
3393,0.4,40.0,0.2942,0.0003,0.0003,0.3355
3394,0.4,40.0,0.6527,0.1333,0.1333,0.22
3395,0.4,40.0,0.4792,-0.2857,-0.2857,0.0507
3396,0.4,40.0,0.0882,-0.0937,-0.0937,-0.1569
3397,0.4,40.0,0.6121,-0.0398,-0.0398,0.6622
3398,0.4,40.0,0.118,0.3271,0.3271,0.1202
3399,0.4,40.0,0.1736,-0.0473,-0.0473,0.4745
3400,0.4,40.0,0.2122,-0.0087,-0.0087,0.2073
3401,0.4,40.0,0.4219,-0.0106,-0.0106,0.5365
3402,0.4,40.0,-0.0473,0.1326,0.1326,0.5291
3403,0.4,40.0,-0.0753,-0.1969,-0.1969,0.2791
3404,0.4,40.0,-0.0667,0.0274,0.0274,-0.1287
3405,0.4,40.0,0.4979,0.1055,0.1055,0.5927
3406,0.4,40.0,0.1897,0.1304,0.1304,0.1392
3407,0.4,40.0,0.712,-0.0898,-0.0898,0.0936
3408,0.4,40.0,0.1218,0.0005,0.0005,0.0004
3409,0.4,40.0,0.547,-0.1979,-0.1979,0.4258
3410,0.4,40.0,0.4796,0.3183,0.3183,-0.0144
3411,0.4,40.0,0.3664,-0.1113,-0.1113,0.0086
3412,0.4,40.0,-0.1137,-0.0111,-0.0111,-0.1271
3413,0.4,40.0,0.5028,0.0558,0.0558,0.3543
3414,0.4,40.0,0.1923,0.029,0.029,0.3718
3415,0.4,40.0,0.3611,-0.1418,-0.1418,0.3678
3416,0.4,40.0,-0.2357,0.0348,0.0348,0.1258
3417,0.4,40.0,0.4665,0.0118,0.0118,0.4593
3418,0.4,40.0,0.1793,0.1978,0.1978,0.5211
3419,0.4,40.0,-0.1946,-0.1822,-0.1822,0.6138
3420,0.4,40.0,-0.0346,-0.1179,-0.1179,0.0761
3421,0.4,40.0,0.6085,0.047,0.047,0.714
3422,0.4,40.0,0.361,0.0578,0.0578,-0.0433
3423,0.4,40.0,0.1653,-0.1161,-0.1161,0.1243
3424,0.4,40.0,0.1575,-0.0353,-0.0353,0.0146
3425,0.4,40.0,0.3884,-0.0948,-0.0948,0.5687
3426,0.4,40.0,0.2912,0.364,0.364,0.4364
3427,0.4,40.0,-0.1062,-0.022,-0.022,0.3096
3428,0.4,40.0,-0.2186,-0.0207,-0.0207,-0.2136
3429,0.4,40.0,0.4996,0.0117,0.0117,0.6079
3430,0.4,40.0,0.4435,0.1329,0.1329,0.1553
3431,0.4,40.0,0.5227,-0.2354,-0.2354,0.299
3432,0.4,40.0,0.2253,0.0849,0.0849,-0.0683
3433,0.4,40.0,0.3598,0.0223,0.0223,0.3914
3434,0.4,40.0,0.4241,0.1251,0.1251,0.3211
3435,0.4,40.0,0.5507,-0.031,-0.031,-0.1445
3436,0.4,40.0,0.0223,-0.03,-0.03,0.0179
3437,0.4,40.0,0.6509,-0.0168,-0.0168,0.7363
3438,0.4,40.0,-0.1144,0.1202,0.1202,0.2145
3439,0.4,40.0,0.1718,-0.1356,-0.1356,0.3343
3440,0.4,40.0,-0.1422,0.0968,0.0968,0.0347
3441,0.4,40.0,0.2988,-0.0186,-0.0186,0.3754
3442,0.4,40.0,0.021,0.0375,0.0375,0.6788
3443,0.4,40.0,0.2563,-0.3631,-0.3631,0.4163
3444,0.4,40.0,-0.1785,-0.0401,-0.0401,0.2021
3445,0.4,40.0,0.5284,0.0083,0.0083,0.5301
3446,0.4,40.0,0.2728,0.245,0.245,0.0299
3447,0.4,40.0,0.3018,-0.0387,-0.0387,0.2188
3448,0.4,40.0,0.1575,0.0432,0.0432,0.0941
3449,0.4,40.0,0.6278,-0.0459,-0.0459,0.4706
3450,0.4,40.0,0.5628,0.0334,0.0334,-0.225
3451,0.4,40.0,0.2504,-0.3178,-0.3178,0.0011
3452,0.4,40.0,-0.0397,-0.0051,-0.0051,-0.065
3453,0.4,40.0,0.5191,0.2182,0.2182,0.478
3454,0.4,40.0,0.1817,0.0817,0.0817,0.2753
3455,0.4,40.0,0.0906,-0.157,-0.157,0.5273
3456,0.4,40.0,-0.1241,0.0261,0.0261,0.0408
3457,0.4,40.0,0.3797,-0.0523,-0.0523,0.3802
3458,0.4,40.0,0.2014,0.2843,0.2843,0.5573
3459,0.4,40.0,0.0127,-0.2418,-0.2418,0.6483
3460,0.4,40.0,-0.1234,-0.1781,-0.1781,0.1426
3461,0.4,40.0,0.544,0.0065,0.0065,0.5652
3462,0.4,40.0,0.4533,0.0037,0.0037,-0.0657
3463,0.4,40.0,0.3027,-0.093,-0.093,0.2419
3464,0.4,40.0,0.2066,0.0128,0.0128,0.1187
3465,0.4,40.0,0.5751,-0.1198,-0.1198,0.5283
3466,0.4,40.0,0.3136,0.3409,0.3409,0.0084
3467,0.4,40.0,0.3873,-0.2163,-0.2163,-0.1039
3468,0.4,40.0,-0.0266,-0.0027,-0.0027,-0.0313
3469,0.4,40.0,0.6655,0.0838,0.0838,0.2999
3470,0.4,40.0,0.1804,0.0101,0.0101,0.2888
3471,0.4,40.0,0.2686,-0.2592,-0.2592,0.4148
3472,0.4,40.0,0.1238,-0.0252,-0.0252,0.1227
3473,0.4,40.0,0.2644,-0.0495,-0.0495,0.572
3474,0.4,40.0,0.0141,0.2105,0.2105,0.5724
3475,0.4,40.0,0.0493,-0.1136,-0.1136,0.1862
3476,0.4,40.0,-0.1489,0.0272,0.0272,-0.236
3477,0.4,40.0,0.4521,0.0297,0.0297,0.4983
3478,0.4,40.0,0.2886,0.1504,0.1504,0.1969
3479,0.4,40.0,0.6424,-0.0013,-0.0013,0.2452
3480,0.4,40.0,0.0495,0.1233,0.1233,0.0066
3481,0.4,40.0,0.3417,0.0218,0.0218,0.4953
3482,0.4,40.0,0.5529,0.1347,0.1347,0.252
3483,0.4,40.0,0.295,-0.3404,-0.3404,-0.0262
3484,0.4,40.0,0.0077,-0.0238,-0.0238,-0.0973
3485,0.4,40.0,0.7327,0.0156,0.0156,0.7057
3486,0.4,40.0,0.0203,0.2414,0.2414,0.1652
3487,0.4,40.0,0.007,-0.0372,-0.0372,0.3975
3488,0.4,40.0,0.0385,-0.014,-0.014,0.0518
3489,0.4,40.0,0.6936,-0.1254,-0.1254,0.421
3490,0.4,40.0,0.7171,0.0919,0.0919,-0.131
3491,0.4,40.0,0.183,-0.263,-0.263,0.1183
3492,0.4,40.0,-0.0789,-0.008,-0.008,-0.2283
3493,0.4,40.0,0.5108,0.1289,0.1289,0.459
3494,0.4,40.0,0.2834,0.0812,0.0812,0.4375
3495,0.4,40.0,0.1482,-0.0947,-0.0947,0.5329
3496,0.4,40.0,-0.0946,0.1818,0.1818,0.1223
3497,0.4,40.0,0.3897,-0.0318,-0.0318,0.4771
3498,0.4,40.0,0.113,0.077,0.077,0.5018
3499,0.4,40.0,0.2302,-0.3975,-0.3975,0.2907
3500,0.4,40.0,-0.018,-0.0082,-0.0082,0.1605
3501,0.4,40.0,0.6099,0.0203,0.0203,0.6267
3502,0.4,40.0,0.2157,0.1174,0.1174,0.0502
3503,0.4,40.0,0.288,-0.0452,-0.0452,0.1309
3504,0.4,40.0,0.0686,0.0436,0.0436,-0.0246
3505,0.4,40.0,0.2781,0.0148,0.0148,0.2929
3506,0.4,40.0,0.4208,0.2627,0.2627,0.367
3507,0.4,40.0,0.5585,-0.0638,-0.0638,-0.0527
3508,0.4,40.0,-0.0223,-0.1109,-0.1109,-0.0708
3509,0.4,40.0,0.5614,-0.0037,-0.0037,0.6275
3510,0.4,40.0,-0.1966,0.1413,0.1413,0.3835
3511,0.4,40.0,0.238,-0.0959,-0.0959,0.4139
3512,0.4,40.0,0.2128,-0.0134,-0.0134,0.1756
3513,0.4,40.0,0.4692,-0.0314,-0.0314,0.5053
3514,0.4,40.0,0.2066,0.347,0.347,0.2709
3515,0.4,40.0,-0.1732,-0.0957,-0.0957,0.3036
3516,0.4,40.0,-0.1156,0.0385,0.0385,-0.1456
3517,0.4,40.0,0.3849,0.0129,0.0129,0.6929
3518,0.4,40.0,0.3099,0.0761,0.0761,0.0502
3519,0.4,40.0,0.5759,-0.2677,-0.2677,0.1824
3520,0.4,40.0,0.0643,-0.0363,-0.0363,0.2327
3521,0.4,40.0,0.5131,-0.0812,-0.0812,0.3738
3522,0.4,40.0,0.4019,0.3823,0.3823,0.2078
3523,0.4,40.0,0.3435,-0.0334,-0.0334,-0.0769
3524,0.4,40.0,-0.1726,-0.0243,-0.0243,-0.1808
3525,0.4,40.0,0.5786,0.0221,0.0221,0.4111
3526,0.4,40.0,0.0985,0.1264,0.1264,0.399
3527,0.4,40.0,0.338,-0.2658,-0.2658,0.5615
3528,0.4,40.0,0.0141,0.0522,0.0522,0.1746
3529,0.4,40.0,0.3871,0.0396,0.0396,0.3246
3530,0.4,40.0,0.2981,0.1793,0.1793,0.4244
3531,0.4,40.0,-0.1657,-0.0144,-0.0144,0.6023
3532,0.4,40.0,0.0253,-0.081,-0.081,0.0299
3533,0.4,40.0,0.6655,0.0004,0.0004,0.6678
3534,0.4,40.0,0.2566,0.1567,0.1567,-0.1334
3535,0.4,40.0,0.4031,-0.1672,-0.1672,0.1814
3536,0.4,40.0,0.0523,0.1285,0.1285,-0.1592
3537,0.4,40.0,0.4539,-0.0378,-0.0378,0.2745
3538,0.4,40.0,0.6268,0.0455,0.0455,0.081
3539,0.4,40.0,0.3924,-0.3174,-0.3174,0.2175
3540,0.4,40.0,0.1357,-0.0341,-0.0341,-0.128
3541,0.4,40.0,0.5455,-0.0224,-0.0224,0.5523
3542,0.4,40.0,0.0933,0.193,0.193,0.2632
3543,0.4,40.0,0.2365,-0.0139,-0.0139,0.2693
3544,0.4,40.0,0.0423,0.0445,0.0445,0.1148
3545,0.4,40.0,0.497,-0.0627,-0.0627,0.6882
3546,0.4,40.0,-0.183,0.0132,0.0132,0.622
3547,0.4,40.0,-0.0153,-0.2828,-0.2828,0.1734
3548,0.4,40.0,-0.124,-0.0005,-0.0005,-0.1212
3549,0.4,40.0,0.5082,0.2029,0.2029,0.5277
3550,0.4,40.0,0.3296,0.0665,0.0665,0.2453
3551,0.4,40.0,0.4653,-0.1548,-0.1548,0.0737
3552,0.4,40.0,-0.0452,0.0376,0.0376,-0.0164
3553,0.4,40.0,0.3545,-0.0002,-0.0002,0.3608
3554,0.4,40.0,0.2576,0.1255,0.1255,0.7175
3555,0.4,40.0,0.0426,-0.261,-0.261,0.3927
3556,0.4,40.0,-0.2223,-0.0813,-0.0813,0.0123
